Number of total tracking : 31336
Total Time taken : 12:51:49

 | No    | X         | Y          | Heading | Speed | Damage | Date and Time         | 
 | 27981 | -49051.62 | -46700.76  | 8       | 97    | 0      | 12/6/2020 7:22:38 AM  | 
 | 27983 | -49074.65 | -46749.88  | 6       | 98    | 0      | 12/6/2020 7:22:40 AM  | 
 | 27985 | -49090.87 | -46802.81  | 4       | 98    | 0      | 12/6/2020 7:22:42 AM  | 
 | 27987 | -49098.38 | -46856.78  | 1       | 99    | 0      | 12/6/2020 7:22:44 AM  | 
 | 27989 | -49100.2  | -46911.7   | 100     | 99    | 0      | 12/6/2020 7:22:46 AM  | 
 | 27991 | -49099.05 | -46965.82  | 100     | 98    | 0      | 12/6/2020 7:22:48 AM  | 
 | 27993 | -49097.32 | -47021.7   | 99      | 99    | 0      | 12/6/2020 7:22:50 AM  | 
 | 27995 | -49096.71 | -47075.75  | 0       | 98    | 0      | 12/6/2020 7:22:52 AM  | 
 | 27997 | -49097.66 | -47132.14  | 0       | 98    | 0      | 12/6/2020 7:22:54 AM  | 
 | 27999 | -49097.88 | -47187.58  | 0       | 99    | 0      | 12/6/2020 7:22:56 AM  | 
 | 28001 | -49097.67 | -47241.63  | 98      | 99    | 0      | 12/6/2020 7:22:58 AM  | 
 | 28003 | -49084.52 | -47293.98  | 94      | 98    | 0      | 12/6/2020 7:23:00 AM  | 
 | 28005 | -49061.8  | -47344.41  | 92      | 98    | 0      | 12/6/2020 7:23:02 AM  | 
 | 28007 | -49033.55 | -47392.13  | 91      | 98    | 0      | 12/6/2020 7:23:04 AM  | 
 | 28009 | -49009.08 | -47439.78  | 94      | 99    | 0      | 12/6/2020 7:23:06 AM  | 
 | 28011 | -48992.21 | -47493.53  | 96      | 99    | 0      | 12/6/2020 7:23:08 AM  | 
 | 28013 | -48979.75 | -47547.1   | 97      | 98    | 0      | 12/6/2020 7:23:10 AM  | 
 | 28015 | -48968.73 | -47598.18  | 97      | 99    | 0      | 12/6/2020 7:23:12 AM  | 
 | 28017 | -48956.43 | -47655.07  | 97      | 99    | 0      | 12/6/2020 7:23:14 AM  | 
 | 28019 | -48946.04 | -47709.07  | 97      | 98    | 0      | 12/6/2020 7:23:16 AM  | 
 | 28021 | -48935.02 | -47763.43  | 97      | 99    | 0      | 12/6/2020 7:23:18 AM  | 
 | 28023 | -48925.1  | -47816.13  | 97      | 99    | 0      | 12/6/2020 7:23:20 AM  | 
 | 28025 | -48915.38 | -47868.86  | 97      | 98    | 0      | 12/6/2020 7:23:22 AM  | 
 | 28027 | -48904.79 | -47925.16  | 97      | 99    | 0      | 12/6/2020 7:23:24 AM  | 
 | 28029 | -48898.29 | -47977.41  | 99      | 99    | 0      | 12/6/2020 7:23:26 AM  | 
 | 28031 | -48900.68 | -48033.7   | 1       | 99    | 0      | 12/6/2020 7:23:28 AM  | 
 | 28033 | -48907.49 | -48086.88  | 2       | 98    | 0      | 12/6/2020 7:23:30 AM  | 
 | 28035 | -48916.67 | -48143.9   | 3       | 98    | 0      | 12/6/2020 7:23:32 AM  | 
 | 28037 | -48925.34 | -48197.28  | 2       | 99    | 0      | 12/6/2020 7:23:34 AM  | 
 | 28039 | -48932.91 | -48251.75  | 2       | 98    | 0      | 12/6/2020 7:23:36 AM  | 
 | 28041 | -48941.23 | -48306.62  | 3       | 99    | 0      | 12/6/2020 7:23:38 AM  | 
 | 28043 | -48951.09 | -48358.36  | 3       | 98    | 0      | 12/6/2020 7:23:40 AM  | 
 | 28045 | -48960.18 | -48414.92  | 3       | 98    | 0      | 12/6/2020 7:23:42 AM  | 
 | 28047 | -48967.66 | -48469.38  | 1       | 99    | 0      | 12/6/2020 7:23:44 AM  | 
 | 28049 | -48965.22 | -48523.71  | 97      | 98    | 0      | 12/6/2020 7:23:46 AM  | 
 | 28051 | -48944.94 | -48574.55  | 92      | 99    | 0      | 12/6/2020 7:23:48 AM  | 
 | 28053 | -48912.35 | -48618.75  | 89      | 98    | 0      | 12/6/2020 7:23:50 AM  | 
 | 28055 | -48874.39 | -48658.5   | 87      | 98    | 0      | 12/6/2020 7:23:52 AM  | 
 | 28057 | -48832.49 | -48694.77  | 86      | 98    | 0      | 12/6/2020 7:23:54 AM  | 
 | 28059 | -48789.4  | -48728.9   | 85      | 98    | 0      | 12/6/2020 7:23:56 AM  | 
 | 28061 | -48744.54 | -48760.68  | 85      | 99    | 0      | 12/6/2020 7:23:58 AM  | 
 | 28063 | -48700.28 | -48792.58  | 85      | 99    | 0      | 12/6/2020 7:24:00 AM  | 
 | 28065 | -48657.13 | -48826.73  | 86      | 99    | 0      | 12/6/2020 7:24:02 AM  | 
 | 28067 | -48615    | -48862.1   | 86      | 99    | 0      | 12/6/2020 7:24:04 AM  | 
 | 28069 | -48573.02 | -48898.36  | 86      | 98    | 0      | 12/6/2020 7:24:06 AM  | 
 | 28071 | -48531.2  | -48934.07  | 86      | 98    | 0      | 12/6/2020 7:24:08 AM  | 
 | 28073 | -48488.52 | -48967.99  | 85      | 98    | 0      | 12/6/2020 7:24:10 AM  | 
 | 28075 | -48444.39 | -49001.58  | 85      | 98    | 0      | 12/6/2020 7:24:12 AM  | 
 | 28077 | -48400.73 | -49035.02  | 85      | 99    | 0      | 12/6/2020 7:24:14 AM  | 
 | 28079 | -48358.3  | -49068.56  | 86      | 98    | 0      | 12/6/2020 7:24:16 AM  | 
 | 28081 | -48316.09 | -49104.52  | 87      | 98    | 0      | 12/6/2020 7:24:18 AM  | 
 | 28083 | -48275.38 | -49141.49  | 87      | 98    | 0      | 12/6/2020 7:24:20 AM  | 
 | 28085 | -48235.15 | -49179     | 87      | 99    | 0      | 12/6/2020 7:24:22 AM  | 
 | 28087 | -48195.94 | -49217.58  | 87      | 99    | 0      | 12/6/2020 7:24:24 AM  | 
 | 28089 | -48157.67 | -49257.09  | 88      | 99    | 0      | 12/6/2020 7:24:26 AM  | 
 | 28091 | -48121.33 | -49298.36  | 89      | 98    | 0      | 12/6/2020 7:24:28 AM  | 
 | 28093 | -48086.32 | -49340.77  | 89      | 98    | 0      | 12/6/2020 7:24:30 AM  | 
 | 28095 | -48052.87 | -49384.35  | 90      | 98    | 0      | 12/6/2020 7:24:32 AM  | 
 | 28097 | -48026.18 | -49432.29  | 94      | 99    | 0      | 12/6/2020 7:24:34 AM  | 
 | 28099 | -48017.47 | -49486.76  | 0       | 99    | 0      | 12/6/2020 7:24:36 AM  | 
 | 28101 | -48022.04 | -49541.53  | 1       | 99    | 0      | 12/6/2020 7:24:38 AM  | 
 | 28103 | -48022.52 | -49595.5   | 99      | 98    | 0      | 12/6/2020 7:24:40 AM  | 
 | 28105 | -48007.05 | -49648.34  | 93      | 98    | 0      | 12/6/2020 7:24:42 AM  | 
 | 28107 | -47973.77 | -49691.83  | 88      | 99    | 0      | 12/6/2020 7:24:44 AM  | 
 | 28109 | -47933.77 | -49727.39  | 86      | 99    | 0      | 12/6/2020 7:24:46 AM  | 
 | 28111 | -47888.88 | -49762.11  | 86      | 98    | 0      | 12/6/2020 7:24:48 AM  | 
 | 28113 | -47850.65 | -49800.88  | 88      | 98    | 0      | 12/6/2020 7:24:50 AM  | 
 | 28115 | -47812.89 | -49841.44  | 88      | 98    | 0      | 12/6/2020 7:24:52 AM  | 
 | 28117 | -47776.11 | -49881.68  | 88      | 98    | 0      | 12/6/2020 7:24:54 AM  | 
 | 28119 | -47739.97 | -49923.74  | 89      | 98    | 0      | 12/6/2020 7:24:56 AM  | 
 | 28121 | -47704.03 | -49965.36  | 89      | 98    | 0      | 12/6/2020 7:24:58 AM  | 
 | 28123 | -47667.91 | -50006.79  | 89      | 99    | 0      | 12/6/2020 7:25:00 AM  | 
 | 28125 | -47634.25 | -50049.7   | 90      | 99    | 0      | 12/6/2020 7:25:02 AM  | 
 | 28127 | -47603.91 | -50095.61  | 91      | 99    | 0      | 12/6/2020 7:25:04 AM  | 
 | 28129 | -47579.38 | -50145.29  | 95      | 99    | 0      | 12/6/2020 7:25:06 AM  | 
 | 28131 | -47568.1  | -50199.02  | 98      | 99    | 0      | 12/6/2020 7:25:08 AM  | 
 | 28133 | -47560.91 | -50253.52  | 97      | 99    | 0      | 12/6/2020 7:25:10 AM  | 
 | 28135 | -47542.3  | -50304.34  | 91      | 98    | 0      | 12/6/2020 7:25:12 AM  | 
 | 28137 | -47504.31 | -50344.39  | 86      | 98    | 0      | 12/6/2020 7:25:14 AM  | 
 | 28139 | -47456.71 | -50370.44  | 81      | 98    | 0      | 12/6/2020 7:25:16 AM  | 
 | 28141 | -47404.34 | -50387.1   | 79      | 98    | 0      | 12/6/2020 7:25:18 AM  | 
 | 28143 | -47352.6  | -50405.48  | 82      | 98    | 0      | 12/6/2020 7:25:20 AM  | 
 | 28145 | -47305.18 | -50432.27  | 84      | 98    | 0      | 12/6/2020 7:25:22 AM  | 
 | 28147 | -47260.57 | -50465.06  | 86      | 98    | 0      | 12/6/2020 7:25:24 AM  | 
 | 28149 | -47217.2  | -50499.52  | 85      | 98    | 0      | 12/6/2020 7:25:26 AM  | 
 | 28151 | -47171.36 | -50529.79  | 83      | 99    | 0      | 12/6/2020 7:25:28 AM  | 
 | 28153 | -47120.9  | -50552.61  | 80      | 99    | 0      | 12/6/2020 7:25:30 AM  | 
 | 28155 | -47067.22 | -50561.28  | 75      | 99    | 0      | 12/6/2020 7:25:32 AM  | 
 | 28157 | -47012.33 | -50554.16  | 71      | 99    | 0      | 12/6/2020 7:25:34 AM  | 
 | 28159 | -46959.62 | -50540.09  | 70      | 99    | 0      | 12/6/2020 7:25:36 AM  | 
 | 28161 | -46907.06 | -50522.39  | 70      | 98    | 0      | 12/6/2020 7:25:38 AM  | 
 | 28163 | -46853.05 | -50512.74  | 74      | 98    | 0      | 12/6/2020 7:25:40 AM  | 
 | 28165 | -46798.3  | -50519.52  | 79      | 98    | 0      | 12/6/2020 7:25:42 AM  | 
 | 28167 | -46748.84 | -50541.17  | 83      | 98    | 0      | 12/6/2020 7:25:44 AM  | 
 | 28169 | -46703.04 | -50571.52  | 85      | 99    | 0      | 12/6/2020 7:25:46 AM  | 
 | 28171 | -46659.1  | -50606.11  | 86      | 98    | 0      | 12/6/2020 7:25:48 AM  | 
 | 28173 | -46615.24 | -50639.29  | 85      | 99    | 0      | 12/6/2020 7:25:50 AM  | 
 | 28175 | -46569.59 | -50668.25  | 83      | 99    | 0      | 12/6/2020 7:25:52 AM  | 
 | 28177 | -46520.43 | -50692.89  | 82      | 99    | 0      | 12/6/2020 7:25:54 AM  | 
 | 28179 | -46470.8  | -50716.61  | 82      | 99    | 0      | 12/6/2020 7:25:56 AM  | 
 | 28181 | -46419.39 | -50739.72  | 81      | 98    | 0      | 12/6/2020 7:25:58 AM  | 
 | 28183 | -46369.08 | -50760.77  | 81      | 98    | 0      | 12/6/2020 7:26:00 AM  | 
 | 28185 | -46317.88 | -50780.82  | 81      | 99    | 0      | 12/6/2020 7:26:02 AM  | 
 | 28187 | -46266.98 | -50801.55  | 83      | 98    | 0      | 12/6/2020 7:26:04 AM  | 
 | 28189 | -46227.79 | -50825.85  | 85      | 65    | 0      | 12/6/2020 7:26:06 AM  | 
 | 28191 | -46200.97 | -50848.75  | 89      | 65    | 0      | 12/6/2020 7:26:08 AM  | 
 | 28193 | -46180.71 | -50883.07  | 92      | 74    | 0      | 12/6/2020 7:26:10 AM  | 
 | 28195 | -46166.38 | -50913.75  | 94      | 50    | 0      | 12/6/2020 7:26:12 AM  | 
 | 28197 | -46155.21 | -50926.45  | 82      | 26    | 0      | 12/6/2020 7:26:14 AM  | 
 | 28199 | -46142.5  | -50920.41  | 60      | 29    | 0      | 12/6/2020 7:26:16 AM  | 
 | 28201 | -46141.23 | -50900.85  | 50      | 41    | 0      | 12/6/2020 7:26:18 AM  | 
 | 28203 | -46137.89 | -50874.74  | 56      | 54    | 0      | 12/6/2020 7:26:20 AM  | 
 | 28205 | -46125.66 | -50843.17  | 55      | 66    | 0      | 12/6/2020 7:26:22 AM  | 
 | 28207 | -46112.87 | -50806.16  | 56      | 72    | 0      | 12/6/2020 7:26:24 AM  | 
 | 28209 | -46098.05 | -50766.69  | 56      | 79    | 0      | 12/6/2020 7:26:26 AM  | 
 | 28211 | -46079.04 | -50724.95  | 58      | 85    | 0      | 12/6/2020 7:26:28 AM  | 
 | 28213 | -46050.56 | -50686.91  | 62      | 87    | 0      | 12/6/2020 7:26:30 AM  | 
 | 28215 | -46012.05 | -50658.38  | 67      | 87    | 0      | 12/6/2020 7:26:32 AM  | 
 | 28217 | -45965.48 | -50642.6   | 72      | 86    | 0      | 12/6/2020 7:26:34 AM  | 
 | 28219 | -45917.67 | -50641.32  | 77      | 88    | 0      | 12/6/2020 7:26:36 AM  | 
 | 28221 | -45869.57 | -50653.64  | 81      | 91    | 0      | 12/6/2020 7:26:38 AM  | 
 | 28223 | -45828.08 | -50677.68  | 85      | 92    | 0      | 12/6/2020 7:26:40 AM  | 
 | 28225 | -45784.04 | -50712.96  | 87      | 95    | 0      | 12/6/2020 7:26:42 AM  | 
 | 28227 | -45744.96 | -50747.07  | 86      | 95    | 0      | 12/6/2020 7:26:44 AM  | 
 | 28229 | -45702.32 | -50779.13  | 85      | 97    | 0      | 12/6/2020 7:26:46 AM  | 
 | 28231 | -45656.75 | -50810.22  | 85      | 97    | 0      | 12/6/2020 7:26:48 AM  | 
 | 28233 | -45613.69 | -50844.26  | 87      | 97    | 0      | 12/6/2020 7:26:50 AM  | 
 | 28235 | -45578.09 | -50885.29  | 90      | 98    | 0      | 12/6/2020 7:26:52 AM  | 
 | 28237 | -45552.59 | -50933.7   | 94      | 98    | 0      | 12/6/2020 7:26:54 AM  | 
 | 28239 | -45537.91 | -50986.11  | 97      | 98    | 0      | 12/6/2020 7:26:56 AM  | 
 | 28241 | -45534.57 | -51040     | 100     | 98    | 0      | 12/6/2020 7:26:58 AM  | 
 | 28243 | -45534.78 | -51093.89  | 100     | 97    | 0      | 12/6/2020 7:27:00 AM  | 
 | 28245 | -45533.91 | -51149.25  | 100     | 98    | 0      | 12/6/2020 7:27:02 AM  | 
 | 28247 | -45532    | -51203.51  | 99      | 97    | 0      | 12/6/2020 7:27:04 AM  | 
 | 28249 | -45523.59 | -51256.29  | 96      | 98    | 0      | 12/6/2020 7:27:06 AM  | 
 | 28251 | -45499.81 | -51305.56  | 91      | 98    | 0      | 12/6/2020 7:27:08 AM  | 
 | 28253 | -45469.46 | -51351.32  | 92      | 98    | 0      | 12/6/2020 7:27:10 AM  | 
 | 28255 | -45455.61 | -51403.61  | 99      | 98    | 0      | 12/6/2020 7:27:12 AM  | 
 | 28257 | -45449.8  | -51457.05  | 95      | 98    | 0      | 12/6/2020 7:27:14 AM  | 
 | 28259 | -45418.11 | -51500.29  | 86      | 98    | 0      | 12/6/2020 7:27:16 AM  | 
 | 28261 | -45370.39 | -51525.13  | 81      | 98    | 0      | 12/6/2020 7:27:18 AM  | 
 | 28263 | -45316.27 | -51538.64  | 78      | 98    | 0      | 12/6/2020 7:27:20 AM  | 
 | 28265 | -45264.2  | -51549     | 79      | 98    | 0      | 12/6/2020 7:27:22 AM  | 
 | 28267 | -45214.39 | -51566.72  | 82      | 97    | 0      | 12/6/2020 7:27:24 AM  | 
 | 28269 | -45166.1  | -51597.83  | 85      | 97    | 0      | 12/6/2020 7:27:26 AM  | 
 | 28271 | -45125.81 | -51630.94  | 86      | 98    | 0      | 12/6/2020 7:27:28 AM  | 
 | 28273 | -45085.02 | -51668.97  | 87      | 97    | 0      | 12/6/2020 7:27:30 AM  | 
 | 28275 | -45048.07 | -51698.73  | 85      | 77    | 0      | 12/6/2020 7:27:32 AM  | 
 | 28277 | -45018.62 | -51723.98  | 88      | 60    | 0      | 12/6/2020 7:27:34 AM  | 
 | 28279 | -44991.46 | -51738.15  | 78      | 58    | 0      | 12/6/2020 7:27:36 AM  | 
 | 28281 | -44959.37 | -51748.68  | 82      | 67    | 0      | 12/6/2020 7:27:38 AM  | 
 | 28283 | -44922.8  | -51769.27  | 83      | 77    | 0      | 12/6/2020 7:27:40 AM  | 
 | 28285 | -44884.08 | -51792.53  | 84      | 84    | 0      | 12/6/2020 7:27:42 AM  | 
 | 28287 | -44846.79 | -51816.46  | 84      | 90    | 0      | 12/6/2020 7:27:44 AM  | 
 | 28289 | -44805.02 | -51852.13  | 89      | 92    | 0      | 12/6/2020 7:27:46 AM  | 
 | 28291 | -44787.72 | -51885.64  | 94      | 93    | 0      | 12/6/2020 7:27:48 AM  | 
 | 28293 | -44776.76 | -51935.5   | 98      | 92    | 0      | 12/6/2020 7:27:50 AM  | 
 | 28295 | -44776.03 | -51988.65  | 1       | 94    | 0      | 12/6/2020 7:27:52 AM  | 
 | 28297 | -44778.09 | -52040.9   | 1       | 94    | 0      | 12/6/2020 7:27:54 AM  | 
 | 28299 | -44779.89 | -52092.73  | 1       | 94    | 0      | 12/6/2020 7:27:56 AM  | 
 | 28301 | -44783.7  | -52144.82  | 2       | 94    | 0      | 12/6/2020 7:27:58 AM  | 
 | 28303 | -44798.86 | -52195.15  | 6       | 94    | 0      | 12/6/2020 7:28:00 AM  | 
 | 28305 | -44817.05 | -52241.27  | 6       | 78    | 0      | 12/6/2020 7:28:02 AM  | 
 | 28307 | -44834.61 | -52270.99  | 11      | 53    | 0      | 12/6/2020 7:28:04 AM  | 
 | 28309 | -44844.77 | -52296.94  | 100     | 55    | 0      | 12/6/2020 7:28:06 AM  | 
 | 28311 | -44850.48 | -52330.3   | 5       | 66    | 0      | 12/6/2020 7:28:08 AM  | 
 | 28313 | -44866.53 | -52366.16  | 7       | 74    | 0      | 12/6/2020 7:28:10 AM  | 
 | 28315 | -44885.63 | -52404.5   | 8       | 81    | 0      | 12/6/2020 7:28:12 AM  | 
 | 28317 | -44910.33 | -52445.4   | 9       | 88    | 0      | 12/6/2020 7:28:14 AM  | 
 | 28319 | -44939.7  | -52487.54  | 10      | 94    | 0      | 12/6/2020 7:28:16 AM  | 
 | 28321 | -44973    | -52528.71  | 11      | 95    | 0      | 12/6/2020 7:28:18 AM  | 
 | 28323 | -45008.86 | -52567.78  | 12      | 95    | 0      | 12/6/2020 7:28:20 AM  | 
 | 28325 | -45046.56 | -52604.3   | 13      | 95    | 0      | 12/6/2020 7:28:22 AM  | 
 | 28327 | -45088.75 | -52636.89  | 16      | 95    | 0      | 12/6/2020 7:28:24 AM  | 
 | 28329 | -45134.99 | -52662.67  | 18      | 95    | 0      | 12/6/2020 7:28:26 AM  | 
 | 28331 | -45184.08 | -52683.68  | 19      | 95    | 0      | 12/6/2020 7:28:28 AM  | 
 | 28333 | -45234.58 | -52697.99  | 22      | 95    | 0      | 12/6/2020 7:28:30 AM  | 
 | 28335 | -45287.2  | -52703.8   | 24      | 95    | 0      | 12/6/2020 7:28:32 AM  | 
 | 28337 | -45340.02 | -52707.24  | 23      | 95    | 0      | 12/6/2020 7:28:34 AM  | 
 | 28339 | -45392.35 | -52715.22  | 22      | 95    | 0      | 12/6/2020 7:28:36 AM  | 
 | 28341 | -45443.91 | -52727.34  | 21      | 95    | 0      | 12/6/2020 7:28:38 AM  | 
 | 28343 | -45495.24 | -52740.33  | 21      | 95    | 0      | 12/6/2020 7:28:40 AM  | 
 | 28345 | -45546.64 | -52751.07  | 22      | 95    | 0      | 12/6/2020 7:28:42 AM  | 
 | 28347 | -45599.73 | -52756.71  | 24      | 95    | 0      | 12/6/2020 7:28:44 AM  | 
 | 28349 | -45652.63 | -52761.17  | 24      | 96    | 0      | 12/6/2020 7:28:46 AM  | 
 | 28351 | -45706.36 | -52765.79  | 24      | 96    | 0      | 12/6/2020 7:28:48 AM  | 
 | 28353 | -45760.44 | -52769.08  | 25      | 98    | 0      | 12/6/2020 7:28:50 AM  | 
 | 28355 | -45814.36 | -52768.06  | 26      | 98    | 0      | 12/6/2020 7:28:52 AM  | 
 | 28357 | -45868.79 | -52764.47  | 26      | 98    | 0      | 12/6/2020 7:28:54 AM  | 
 | 28359 | -45924.5  | -52760.29  | 26      | 99    | 0      | 12/6/2020 7:28:56 AM  | 
 | 28361 | -45979.74 | -52755.94  | 26      | 98    | 0      | 12/6/2020 7:28:58 AM  | 
 | 28363 | -46034.32 | -52755.57  | 25      | 98    | 0      | 12/6/2020 7:29:00 AM  | 
 | 28365 | -46088.26 | -52759.09  | 23      | 99    | 0      | 12/6/2020 7:29:02 AM  | 
 | 28367 | -46144.32 | -52764.84  | 23      | 98    | 0      | 12/6/2020 7:29:04 AM  | 
 | 28369 | -46199.07 | -52770.39  | 23      | 98    | 0      | 12/6/2020 7:29:06 AM  | 
 | 28371 | -46253.47 | -52778.3   | 22      | 99    | 0      | 12/6/2020 7:29:08 AM  | 
 | 28373 | -46306.36 | -52791.44  | 20      | 98    | 0      | 12/6/2020 7:29:10 AM  | 
 | 28375 | -46356.53 | -52813.78  | 17      | 99    | 0      | 12/6/2020 7:29:12 AM  | 
 | 28377 | -46400.86 | -52845.39  | 14      | 99    | 0      | 12/6/2020 7:29:14 AM  | 
 | 28379 | -46439.52 | -52884.46  | 12      | 98    | 0      | 12/6/2020 7:29:16 AM  | 
 | 28381 | -46475.06 | -52927.62  | 11      | 99    | 0      | 12/6/2020 7:29:18 AM  | 
 | 28383 | -46508.68 | -52970.56  | 11      | 99    | 0      | 12/6/2020 7:29:20 AM  | 
 | 28385 | -46544.34 | -53011.81  | 12      | 98    | 0      | 12/6/2020 7:29:22 AM  | 
 | 28387 | -46584.71 | -53049.79  | 14      | 99    | 0      | 12/6/2020 7:29:24 AM  | 
 | 28389 | -46627.57 | -53084.98  | 14      | 99    | 0      | 12/6/2020 7:29:26 AM  | 
 | 28391 | -46670.98 | -53117.99  | 15      | 98    | 0      | 12/6/2020 7:29:28 AM  | 
 | 28393 | -46714.79 | -53151.25  | 14      | 99    | 0      | 12/6/2020 7:29:30 AM  | 
 | 28395 | -46757.03 | -53185.75  | 14      | 99    | 0      | 12/6/2020 7:29:32 AM  | 
 | 28397 | -46796.46 | -53225.29  | 11      | 98    | 0      | 12/6/2020 7:29:34 AM  | 
 | 28399 | -46826.47 | -53270.71  | 8       | 99    | 0      | 12/6/2020 7:29:36 AM  | 
 | 28401 | -46846.72 | -53321.75  | 5       | 98    | 0      | 12/6/2020 7:29:38 AM  | 
 | 28403 | -46858.08 | -53375.52  | 2       | 98    | 0      | 12/6/2020 7:29:40 AM  | 
 | 28405 | -46863.13 | -53430.27  | 1       | 99    | 0      | 12/6/2020 7:29:42 AM  | 
 | 28407 | -46864.74 | -53485.7   | 0       | 99    | 0      | 12/6/2020 7:29:44 AM  | 
 | 28409 | -46864.29 | -53540.23  | 100     | 99    | 0      | 12/6/2020 7:29:46 AM  | 
 | 28411 | -46863.22 | -53595.69  | 100     | 98    | 0      | 12/6/2020 7:29:48 AM  | 
 | 28413 | -46861.68 | -53650.21  | 99      | 99    | 0      | 12/6/2020 7:29:50 AM  | 
 | 28415 | -46859.55 | -53704.71  | 99      | 98    | 0      | 12/6/2020 7:29:52 AM  | 
 | 28417 | -46857.19 | -53760.58  | 99      | 98    | 0      | 12/6/2020 7:29:54 AM  | 
 | 28419 | -46854.76 | -53815.06  | 99      | 99    | 0      | 12/6/2020 7:29:56 AM  | 
 | 28421 | -46852.24 | -53869.09  | 99      | 98    | 0      | 12/6/2020 7:29:58 AM  | 
 | 28423 | -46850.8  | -53924.98  | 100     | 98    | 0      | 12/6/2020 7:30:00 AM  | 
 | 28425 | -46850.74 | -53980.44  | 0       | 98    | 0      | 12/6/2020 7:30:02 AM  | 
 | 28427 | -46851.71 | -54035.43  | 0       | 98    | 0      | 12/6/2020 7:30:04 AM  | 
 | 28429 | -46851.45 | -54089.96  | 99      | 98    | 0      | 12/6/2020 7:30:06 AM  | 
 | 28431 | -46844.73 | -54145.43  | 97      | 98    | 0      | 12/6/2020 7:30:08 AM  | 
 | 28433 | -46833.21 | -54199.2   | 96      | 99    | 0      | 12/6/2020 7:30:10 AM  | 
 | 28435 | -46817.51 | -54252.37  | 95      | 99    | 0      | 12/6/2020 7:30:12 AM  | 
 | 28437 | -46797.75 | -54303.19  | 94      | 98    | 0      | 12/6/2020 7:30:14 AM  | 
 | 28439 | -46773.61 | -54353.1   | 92      | 98    | 0      | 12/6/2020 7:30:16 AM  | 
 | 28441 | -46745.99 | -54400.65  | 91      | 99    | 0      | 12/6/2020 7:30:18 AM  | 
 | 28443 | -46715.84 | -54447.19  | 90      | 99    | 0      | 12/6/2020 7:30:20 AM  | 
 | 28445 | -46682.39 | -54490.24  | 89      | 98    | 0      | 12/6/2020 7:30:22 AM  | 
 | 28447 | -46644.35 | -54529.94  | 87      | 98    | 0      | 12/6/2020 7:30:24 AM  | 
 | 28449 | -46604.01 | -54566.63  | 86      | 99    | 0      | 12/6/2020 7:30:26 AM  | 
 | 28451 | -46562.21 | -54602.38  | 86      | 98    | 0      | 12/6/2020 7:30:28 AM  | 
 | 28453 | -46520.51 | -54638.24  | 86      | 99    | 0      | 12/6/2020 7:30:30 AM  | 
 | 28455 | -46479.06 | -54675.77  | 87      | 99    | 0      | 12/6/2020 7:30:32 AM  | 
 | 28457 | -46440.44 | -54714.91  | 88      | 99    | 0      | 12/6/2020 7:30:34 AM  | 
 | 28459 | -46405.43 | -54756.71  | 90      | 98    | 0      | 12/6/2020 7:30:36 AM  | 
 | 28461 | -46374.05 | -54802.41  | 91      | 98    | 0      | 12/6/2020 7:30:38 AM  | 
 | 28463 | -46345.8  | -54850.13  | 92      | 98    | 0      | 12/6/2020 7:30:40 AM  | 
 | 28465 | -46318.52 | -54898.94  | 92      | 99    | 0      | 12/6/2020 7:30:42 AM  | 
 | 28467 | -46291.55 | -54946.87  | 92      | 99    | 0      | 12/6/2020 7:30:44 AM  | 
 | 28469 | -46262.13 | -54992.78  | 90      | 99    | 0      | 12/6/2020 7:30:46 AM  | 
 | 28471 | -46228.17 | -55037.18  | 89      | 99    | 0      | 12/6/2020 7:30:48 AM  | 
 | 28473 | -46191.69 | -55077.72  | 88      | 98    | 0      | 12/6/2020 7:30:50 AM  | 
 | 28475 | -46156.88 | -55120.28  | 90      | 99    | 0      | 12/6/2020 7:30:52 AM  | 
 | 28477 | -46126.62 | -55166.71  | 92      | 99    | 0      | 12/6/2020 7:30:54 AM  | 
